date,portfolio_value,daily_return,daily_log_return,cumulative_return,cumulative_log_return,drawdown,volume_traded,daily_slippage_cost,daily_commission_cost
2024-09-04,522173.8118964867,0.0004911058922818512,0.0004909853392510552,0.04434762379297341,0.04339240701902159,-0.14092374520994588,197.24308617127826,0.019724308617127827,1.0
2024-09-05,517075.7042507084,-0.009763238848119249,-0.009811211767277324,0.034151408501416736,0.033581195251744175,-0.14931111187420898,3715.244287176174,0.3715244287176174,1.0
2024-09-06,510704.8745366061,-0.012320883889399226,-0.012397415251700664,0.021409749073212136,0.021183780000043537,-0.159792350890809,133792.43516299027,13.379243516299027,21.998098514138487
2024-09-09,510704.8745366061,0.0,0.0,0.021409749073212136,0.021183780000043537,-0.159792350890809,0.0,0.0,0.0
2024-09-10,510704.8745366061,0.0,0.0,0.021409749073212136,0.021183780000043537,-0.159792350890809,0.0,0.0,0.0
2024-09-11,510704.8745366061,0.0,0.0,0.021409749073212136,0.021183780000043537,-0.159792350890809,0.0,0.0,0.0
2024-09-12,510704.8745366061,0.0,0.0,0.021409749073212136,0.021183780000043537,-0.159792350890809,0.0,0.0,0.0
2024-09-13,510665.0313947162,-0.0000780159811986092,-0.0000780190246035609,0.02133006278943239,0.02110576097544,-0.15985790051496485,161382.74035356753,16.138274035356755,23.70486785451932
2024-09-16,505600.25881086674,-0.00991799373851121,-0.009967504676533666,0.011200517621733574,0.011138256298906371,-0.16819042459711708,156357.30836840943,15.635730836840944,23.70486785451932
2024-09-17,505560.8552031305,-0.00007793431085045821,-0.00007793734788665599,0.011121710406261087,0.011060318951019705,-0.16825525110313488,159769.6817842339,15.97696817842339,23.426639557805558
2024-09-18,505766.2489628166,0.00040626911196195437,0.00040618660701167276,0.011532497925633267,0.011466505558031354,-0.16791733890262162,117171.77845628036,11.717177845628036,17.15545804630752
2024-09-19,520861.10532570427,0.02984551933594415,0.029408809765996746,0.041722210651408576,0.040875315324028036,-0.1430833997517359,6839.458424014796,0.6839458424014796,1.0
2024-09-20,519195.46784182265,-0.003197853452390209,-0.003202977512653647,0.03839093568364538,0.037672337811374364,-0.14582369346025037,751.4593744291342,0.07514593744291342,1.0
2024-09-23,521068.94270048547,0.003608419130564533,0.0036019244053583296,0.042137885400970854,0.041274262216732506,-0.14274146733485737,142081.60731450157,14.208160731450157,19.711654732866478
2024-09-24,523438.8990358772,0.0045482586682468185,0.004537946595949079,0.046877798071754295,0.045812208812681644,-0.13884243378273453,140114.09185389502,14.011409185389503,19.120372796655978
2024-09-25,518165.14967308525,-0.010075195734412734,-0.01012629402553594,0.03633029934617049,0.035685914787145834,-0.14751876482054394,117868.00519974931,11.786800519974932,16.384209785897877
2024-09-26,522097.8067262424,0.007589582309111886,0.007560926329244505,0.044195613452484794,0.04324684111639032,-0.1410487883191761,118415.23498430222,11.841523498430224,16.071557408292918
2024-09-27,526368.2921370235,0.008179473952512284,0.008146203356299677,0.05273658427404704,0.05139304447269005,-0.13402301925675397,1946.0957375372527,0.19460957375372528,1.0
2024-09-30,516646.4034343562,-0.018469746084432748,-0.018642441578101146,0.03329280686871239,0.03275060289458894,-0.15001739420604532,4392.98848447972,0.439298848447972,1.0
2024-10-01,508808.81854289485,-0.01517011410388569,-0.01528635739921331,0.017617637085789672,0.0174642454953756,-0.16291172732225778,3541.1875734932837,0.3541187573493284,1.0
2024-10-02,501743.53982113407,-0.013885920338397528,-0.013983231618209356,0.0034870796422681316,0.0034810138771663073,-0.1745354683928676,3192.1676391795627,0.3192167639179563,1.0
2024-10-03,505592.088770703,0.007670350775101031,0.007641083201027074,0.011184177541406104,0.011122097078193413,-0.16820386588303649,24494.881608178694,2.4494881608178694,3.527488710855227
2024-10-04,511450.6089210848,0.011587444266832225,0.011520823979857518,0.022901217842169475,0.022642921058050682,-0.15856547453758973,2915.3328261476418,0.2915332826147642,1.0
2024-10-07,515306.65414623084,0.007539428359036426,0.007511148920631657,0.030613308292461783,0.03015406997868249,-0.15222153921404613,230483.66659254918,23.04836665925492,31.95835643268846
2024-10-08,506274.2300210845,-0.017528250513495602,-0.017683689355419814,0.01254846004216903,0.012470380623262669,-0.16708161245464803,139885.8467305727,13.98858467305727,19.75788795629558
2024-10-09,499253.67243661784,-0.013867104363922023,-0.013964150869487978,-0.0014926551267643307,-0.0014937702462253838,-0.17863177866136903,200487.8848780652,20.048788487806522,28.90540439418472
2024-10-10,496404.22395150515,-0.005707416174238422,-0.00572376571268969,-0.0071915520969897395,-0.0072175359589151155,-0.18331966893284257,2063.1019592433004,0.20631019592433006,1.0
2024-10-11,504287.965264414,0.015881696674843404,0.015756902095928435,0.00857593052882799,0.008539366137013372,-0.17034939963452334,5748.722409037204,0.5748722409037204,1.0
2024-10-14,510481.76705120446,0.012282271665045252,0.01220745654325052,0.02096353410240881,0.020746822680263836,-0.16015940557376662,18453.029256477865,1.8453029256477866,2.455819704082761
2024-10-15,513010.26685999834,0.004953163799364946,0.004940937240365425,0.026020533719996797,0.025687759920629494,-0.15599953754421747,206538.05226670287,20.65380522667029,27.05502387564879
2024-10-16,516961.91126719536,0.007702856380212397,0.007673340854347837,0.033923822534390746,0.033361100774977274,-0.14949832319708767,118800.90576199768,11.880090576199768,15.396695925608824
2024-10-17,510185.34943953954,-0.013108435418471842,-0.013195109229975993,0.020370698879079052,0.02016599154500119,-0.1606470695007607,285.6524757480365,0.028565247574803655,1.0
2024-10-18,523231.652285671,0.025571692445624628,0.025250205833800003,0.046463304571341846,0.04541619737880112,-0.13918339450870043,601.1599475039984,0.060115994750399845,1.0
2024-10-21,516816.11180526443,-0.012261376872712226,-0.012337167724787235,0.033632223610528866,0.03307902965401397,-0.14973819132691812,119614.87044595298,11.961487044595298,15.506205658018276
2024-10-22,515240.517046336,-0.0030486564233161983,-0.0030533130430072976,0.030481034092672,0.03002571661100665,-0.1523303474514297,119952.71356139652,11.995271356139654,15.614776563576743
2024-10-23,507560.76850432996,-0.014905172027291136,-0.015017370390393373,0.015121537008659924,0.015008346220613337,-0.16496500944498027,326.8809435645235,0.03268809435645235,1.0
2024-10-24,521134.60138149426,0.026743266460808934,0.026391915723271295,0.04226920276298851,0.04140026194388471,-0.14263344618846818,625.4303737712908,0.06254303737712907,1.0
2024-10-25,510133.79415359034,-0.021109339504115643,-0.02133532757558516,0.020267588307180784,0.020064934368299685,-0.1607318878523495,504.97514354024315,0.05049751435402432,1.0
2024-10-28,531386.8384938234,0.041661706367632334,0.04081723262184435,0.0627736769876468,0.0608821669901439,-0.1257665462003369,978.6927162659122,0.09786927162659122,1.0
2024-10-29,552598.9294028747,0.03991835960629997,0.0391422096934076,0.10519785880574939,0.10002437668355152,-0.09086858081170435,976.8540426300606,0.09768540426300606,1.0
2024-10-30,546857.9758929682,-0.01038900584934166,-0.01044334827412166,0.0937159517859365,0.08958102840942979,-0.10031355244347184,262.98945982853184,0.026298945982853185,1.0
2024-10-31,532818.9017071236,-0.025672249111700518,-0.026007532057672953,0.0656378034142473,0.06357349635175683,-0.12341052704756406,644.7693574153818,0.06447693574153819,1.0
2024-11-01,527578.883200169,-0.009834520678913439,-0.009883198992264454,0.05515776640033798,0.053690297359492364,-0.13203136434623264,239.9782364233397,0.023997823642333972,1.0
2024-11-04,513255.47953263763,-0.027149311929713593,-0.027524663792260783,0.02651095906527523,0.02616563356723148,-0.15559611558080466,22439.06802195206,2.2439068021952058,2.9332115061375243
2024-11-05,528619.243813675,0.02993395081729555,0.029494674765320344,0.057238487627349954,0.05566030833255172,-0.1303197712346672,22384.824142283236,2.2384824142283235,2.8328048775352106
2024-11-06,578270.1675697744,0.09392568344258034,0.08977277065268299,0.1565403351395489,0.14543307898523478,-0.04863446137138372,2288.8370295072673,0.22888370295072674,1.0
2024-11-07,580811.418026412,0.004394572985352729,0.004384945046305782,0.16162283605282401,0.14981802403154063,-0.04445361607613074,118.11641939345282,0.011811641939345282,1.0
2024-11-08,581954.6510821364,0.001968337777533913,0.001966403138996114,0.1639093021642728,0.15178442717053667,-0.04257277803046755,53.57888161810115,0.0053578881618101155,0.5357888161810115
2024-11-11,656672.6776558439,0.12839149310821796,0.12079316121992564,0.31334535531168783,0.2725775883904623,0.0,3437.607289339998,0.3437607289339998,1.0
2024-11-12,675375.871986617,0.02848176110743439,0.0280836964654814,0.35075174397323394,0.3006612848559438,0.0,861.6788506737212,0.08616788506737212,1.0
2024-11-13,675249.6123319406,-0.00018694723917966893,-0.00018696471599298264,0.35049922466388117,0.3004743201399509,-0.00018694723917966893,4.769524031900801,0.0004769524031900801,0.04769524031900801
2024-11-14,658714.7096602748,-0.024487096874536984,-0.024791891814791026,0.3174294193205496,0.2756824283251599,-0.024669466318560374,760.5100682785269,0.0760510068278527,1.0
2024-11-15,689041.2527963989,0.0460389645037147,0.04501061590850567,0.3780825055927979,0.32069304423366557,0.0,1396.0999589820858,0.13960999589820858,1.0
2024-11-18,689041.2418158008,-1.5936053365805947e-8,-1.5936053492784848e-8,0.37808248363160146,0.32069302829761204,-1.5936053365805947e-8,1.0871879361802712,0.00010871879361802713,0.010871879361802712
2024-11-19,696227.7562764088,0.010429730507378165,0.010375716113906967,0.3924555125528175,0.33106874441151907,0.0,330.63766161177773,0.033063766161177774,1.0
2024-11-20,709082.2247526953,0.018463022136657292,0.018294649826970114,0.41816444950539067,0.34936339423848917,0.0,592.3398175052134,0.059233981750521345,1.0
2024-11-21,736532.6003734837,0.038712542301229114,0.03798200617750292,0.47306520074696756,0.3873454004159922,0.0,1263.779601161019,0.1263779601161019,1.0
2024-11-22,743947.7624563421,0.010067663100178148,0.010017321777719204,0.4878955249126842,0.39736272219371127,0.0,342.2195945956046,0.03422195945956046,1.0
2024-11-25,712914.117318032,-0.0417148174971913,-0.04260986002598058,0.425828234636064,0.3547528621677308,-0.0417148174971913,1426.508466674015,0.1426508466674015,1.0
2024-11-26,683703.7811657132,-0.04097314871840019,-0.041836205239784395,0.36740756233142635,0.31291665692794624,-0.0809787787945182,1342.5331984462682,0.13425331984462682,1.0
2024-11-27,725714.3373083222,0.061445551860165315,0.05963170726121842,0.4514286746166445,0.3725483641891648,-0.02450901268634431,1933.6225548909279,0.1933622554890928,1.0
2024-11-28,725582.1990297728,-0.00018208029214294985,-0.00018209687077180153,0.45116439805954545,0.3723662673183929,-0.02468663037029717,692332.6162597311,69.23326162597311,62.90501692347184
2024-11-29,725450.2900784694,-0.00018179739177681675,-0.00018181391892573725,0.4509005801569388,0.3721844533994671,-0.02486393979706092,692205.4178744033,69.22054178744034,62.688409515885105
2024-12-02,716296.7527717282,-0.012617731954798872,-0.012698011547103146,0.43259350554345644,0.359486441852364,-0.037167945224160226,295.1742187652271,0.029517421876522714,1.0
2024-12-03,716045.7841424127,-0.0003503696315031446,-0.0003504310252832473,0.4320915682848254,0.3591360108270808,-0.03750529233639144,10.557492317049764,0.0010557492317049765,0.10557492317049764
2024-12-04,740629.5268700918,0.034332640834024764,0.03375642728520366,0.4812590537401835,0.3928924381122844,-0.004460307233527083,1131.0050937582273,0.11310050937582274,1.0
2024-12-05,740378.9562769104,-0.00033832109589304604,-0.0003383783393864942,0.48075791255382083,0.39255405977289803,-0.004797119313388887,10.459489921457134,0.0010459489921457136,0.10459489921457134
2024-12-06,757910.6819119757,0.023679394837511136,0.023403386615109698,0.5158213638239515,0.41595744638800775,0.0,806.6098709875951,0.0806609870987595,1.0
2024-12-09,719500.7269350125,-0.050678735494354976,-0.05200800814970497,0.4390014538700251,0.3639494382383028,-0.050678735494354976,30612.23880113708,3.061223880113708,2.796659857586066
2024-12-10,721526.0840861958,0.002814948026266917,0.00281099347956233,0.44305216817239157,0.366760431717865,-0.04800644547454158,32278.75775474962,3.227875775474962,2.9397775732923153
2024-12-11,756882.3668683016,0.049002085388062167,0.04783931738936443,0.5137647337366034,0.41459974910722946,-0.0013567760268003992,1632.3264579733368,0.16323264579733368,1.0
2024-12-12,746873.4638715265,-0.013223855429725817,-0.013312069152713091,0.49374692774305307,0.4012876799545163,-0.014562689646497207,459.2517013497418,0.04592517013497418,1.0
2024-12-13,759265.1175790946,0.016591369632191988,0.016455236551576227,0.5185302351581893,0.4177429165060926,0.0,571.0625100479228,0.05710625100479229,1.0
2024-12-16,788157.5304115049,0.03805312816758044,0.03734696663964282,0.5763150608230099,0.45508988314573534,0.0,1330.1115881676087,0.13301115881676087,1.0
2024-12-17,794524.3309034882,0.008078081152963268,0.008045628110465887,0.5890486618069763,0.4631355112562012,0.0,294.0010676817037,0.029400106768170373,1.0
2024-12-18,750215.2227272362,-0.05576809476163702,-0.057383480677910916,0.5004304454544724,0.4057520305782903,-0.05576809476163702,2037.1815573705826,0.20371815573705826,1.0
2024-12-19,719418.1486799703,-0.04105098525635109,-0.041917370534272635,0.4388362973599407,0.36383466004401777,-0.09452974478215337,30958.83878153283,3.095883878153283,2.828841262932459
2024-12-20,720456.3779958643,0.0014431514103432352,0.0014421110681405787,0.4409127559917285,0.3652767711121582,-0.09322301410631195,195357.06611536356,19.535706611536355,17.821297766407913
2024-12-23,704184.5942500564,-0.022585383713406793,-0.022844340005192004,0.40836918850011283,0.3424324311069662,-0.11370292027520734,5865.977598800149,0.586597759880015,1.0
2024-12-24,732688.6800050362,0.0404781444918374,0.03968036181772097,0.46537736001007235,0.3821127929246873,-0.07782725901941356,254181.0741691278,25.41810741691278,22.601909493964772
2024-12-25,732550.3894465733,-0.0001887439539285385,-0.00018876176831021725,0.4651007788931467,0.3819240311563771,-0.0780013135487514,732003.9633219251,73.20039633219251,65.09016213070649
2024-12-26,732416.153027861,-0.00018324530386737425,-0.0001832620953394059,0.464832306055722,0.3817407690610376,-0.07817026547821548,698853.071532031,69.88530715320312,64.35111155911888
2024-12-27,724398.7427668292,-0.010946522995003982,-0.011006877026513599,0.4487974855336585,0.3707338920345241,-0.0882610958646366,196083.3255208361,19.608332552083613,18.264095149109178
2024-12-30,723199.4449419366,-0.0016555768999706455,-0.0016569488818966617,0.44639888988387333,0.3690769431526274,-0.0897705497331277,353.9823211313342,0.03539823211313342,1.0
2024-12-31,718586.2920139779,-0.006378811488619296,-0.0063992430389719435,0.43717258402795567,0.3626777001136553,-0.0955767318077696,1461.2989779928466,0.14612989779928467,1.0
2025-01-01,718490.9546955104,-0.0001326734444101474,-0.00013268224631010075,0.436981909391021,0.36254501786734533,-0.09569672475796542,490795.22025226714,49.079522025226716,46.2577964422495
2025-01-02,718360.5142911958,-0.00018154773342959896,-0.00018156421521420626,0.4367210285823915,0.36236345365213096,-0.0958608989679186,685440.370779517,68.5440370779517,61.8963672367272
2025-01-03,725626.9619090897,0.01011532158760664,0.010064504124861585,0.4512539238181794,0.37242795777699256,-0.08671524120104956,197115.43503148732,19.711543503148732,17.6121725367662
2025-01-06,745157.9452240308,0.026916011036243637,0.02656014672218622,0.49031589044806156,0.3989881044991789,-0.06213325855398388,229253.05425115977,22.92530542511598,19.70543701660304
2025-01-07,701858.5332575144,-0.05810769682325334,-0.05986433877954797,0.4037170665150287,0.3391237657196309,-0.11663053482654151,221800.03264268715,22.180003264268716,20.240922854780724
2025-01-08,689164.6257707771,-0.01808613400740655,-0.018251687313166683,0.37832925154155417,0.3208720784064641,-0.13260727335171973,35005.55865906633,3.500555865906633,3.281360954168197
2025-01-09,689067.4240224815,-0.00014104285777416514,-0.00014105280525338794,0.3781348480449631,0.3207310256012108,-0.13272961290069873,501716.78479657084,50.17167847965709,47.03006981595152
2025-01-10,688976.6540819632,-0.00013172867756316986,-0.0001317373545474296,0.37795330816392636,0.32059928824666334,-0.13284385728188097,470633.0506073549,47.063305060735495,43.70663545759239
2025-01-13,683555.865682766,-0.007867884008958548,-0.007898999122543127,0.3671117313655319,0.3127002891241202,-0.1396665412304431,1656.0245571930427,0.1656024557193043,1.0
2025-01-14,697674.3535994645,0.020654475552772,0.02044406423031289,0.395348707198929,0.33314435335443304,-0.12189680483905552,26917.589315220306,2.6917589315220307,2.4546406451960885
2025-01-15,714439.6001352633,0.024030188940302732,0.02374600756976288,0.4288792002705266,0.35689036092419607,-0.10079581915025448,4564.289785311266,0.45642897853112663,1.0
2025-01-16,718570.74204806,0.005782352926706036,0.005765699291313469,0.4371414840961201,0.3626560602155094,-0.09559630322341173,1125.0334814877715,0.11250334814877716,1.0
2025-01-17,741751.7070316994,0.032259823044797686,0.03175040188777698,0.4835034140633987,0.3944064621032863,-0.06642040000433824,6306.475914132199,0.6306475914132199,1.0
2025-01-20,741652.4208716222,-0.00013385363206575018,-0.0001338625912626484,0.4833048417432444,0.39427259951202365,-0.06654536302462011,539996.4298305238,53.99964298305238,45.286517094139874
2025-01-21,741517.0164243326,-0.0001825713008937191,-0.0001825879690624578,0.4830340328486653,0.39409001154296114,-0.06671578505201803,740910.7684507506,74.09107684507507,61.313370444451394
2025-01-22,728762.8231203005,-0.01720013569686374,-0.01734977640681946,0.457525646240601,0.3767402351361415,-0.08276840019286436,122.51586178981233,0.012251586178981234,1.0
2025-01-23,721528.9998786555,-0.009926169409510188,-0.009975762280149372,0.44305799975731097,0.3667644728559922,-0.091872996440306,6.222521059564315,0.0006222521059564315,0.06222521059564315
2025-01-24,732686.138735799,0.015463188394395644,0.015344851646548557,0.46537227747159804,0.38210932450254076,-0.07783045749822448,11.220036794780754,0.0011220036794780755,0.11220036794780754
2025-01-27,707797.0151584336,-0.03396969351748613,-0.03456007209144246,0.41559403031686726,0.3475492524110983,-0.1091562742281702,24.77566429390572,0.002477566429390572,0.24775664293905722
2025-01-28,706693.5202864314,-0.001559055560237388,-0.0015602721520112087,0.4133870405728628,0.34598898025908703,-0.11054514909213742,0.8535022764699534,0.00008535022764699534,0.008535022764699534
2025-01-29,728272.6150352138,0.03053529447961556,0.03007837062078219,0.4565452300704276,0.37606735087986926,-0.08338538329334322,21.5879245394608,0.00215879245394608,0.215879245394608
2025-01-30,732931.5973410498,0.00639730536292471,0.006376929459386062,0.4658631946820997,0.3824442803392554,-0.07752151969015053,4.876851561944932,0.0004876851561944932,0.04876851561944932
2025-01-31,708287.6882362829,-0.033623750421145404,-0.03420202828440682,0.4165753764725657,0.3482422520548485,-0.10853870588096637,24.594453756231815,0.0024594453756231816,0.24594453756231816
2025-02-03,706687.8228793666,-0.0022587790010866193,-0.002261333890386416,0.4133756457587332,0.34598091816446214,-0.110552319932404,31799.87362197938,3.179987362197938,2.7613645034716376
2025-02-04,689709.1579220193,-0.02402569339339755,-0.024319018113711906,0.3794183158440385,0.3216619000507502,-0.1319219171831768,775.3009719736874,0.07753009719736874,1.0
2025-02-05,680296.1470896963,-0.013647797371116321,-0.013741784683905866,0.3605922941793924,0.3079201153668442,-0.143769270959768,183939.38538880076,18.393938538880075,16.622030127308943
2025-02-06,678497.3782316874,-0.002644096788882333,-0.0026475985868874246,0.35699475646337464,0.3052725167799568,-0.14603322788096562,184417.4654804814,18.44174654804814,16.728725098011736
2025-02-07,670862.8552999784,-0.011252103805627356,-0.011315887645270174,0.3417257105999567,0.2939566291346866,-0.1556421506474055,317.5879640036728,0.03175879640036729,1.0
2025-02-10,681553.9994250449,0.015936407926901763,0.015810756574287172,0.3631079988500898,0.30976738570897383,-0.1421861195238412,492.8251946407836,0.04928251946407836,1.0
2025-02-11,666642.1605146362,-0.021879174537877022,-0.022122073160875548,0.3332843210292724,0.2876453125480983,-0.1609543791357927,684.8944238409167,0.06848944238409167,1.0
2025-02-12,678982.1962789263,0.018510734086730762,0.01834149574232511,0.3579643925578526,0.30598680829042335,-0.1454230287613394,568.7096001495374,0.056870960014953745,1.0
2025-02-13,674015.1809437093,-0.007315383764755712,-0.007342272398606762,0.34803036188741876,0.2986445358918167,-0.15167458726247274,182441.70559787267,18.244170559787268,16.66438670057295
2025-02-14,678976.0593440718,0.007360187931400253,0.007333233925105508,0.3579521186881436,0.3059777698169222,-0.14543075279774187,1596.8086163568078,0.1596808616356808,1.0
2025-02-17,678887.7783284604,-0.00013002080765067703,-0.00013002926108864459,0.35777555665692073,0.3058477405558335,-0.14554186458145646,463741.44059402955,46.37414405940296,41.90687155196363
2025-02-18,678798.0837792221,-0.00013211984675753907,-0.00013212857535331498,0.35759616755844426,0.3057156119804803,-0.14565475545936868,463680.3525983385,46.36803525983385,43.326513978540326
2025-02-19,688675.2096934791,0.014550904238364915,0.014446055701479924,0.37735041938695835,0.3201616676819602,-0.1332232596195556,3192.7285014427616,0.3192728501442762,1.0
2025-02-20,700633.5267129443,0.01736423331513226,0.017215197800501285,0.4012670534258884,0.33737686548246126,-0.11817234606745974,27735.39364778326,2.773539364778326,2.4746068565117114
2025-02-21,681302.3415754405,-0.027591007852845628,-0.027978789208229483,0.3626046831508809,0.30939807627423177,-0.14250285979196897,183485.9013239874,18.34859013239874,17.014642185087855
2025-02-24,678394.7576898311,-0.004267685149717648,-0.004276817710510715,0.3567895153796621,0.305121258563721,-0.14616238760316014,1579.6790110466536,0.15796790110466538,1.0
2025-02-25,659030.4687156483,-0.028544278614600294,-0.028959588778833634,0.3180609374312966,0.27616166978488743,-0.17053456630304065,10629.30565546127,1.0629305655461272,1.0622931896323475
2025-02-26,646731.111103782,-0.01866280573618384,-0.018839153437124237,0.293462222207564,0.25732251634776326,-0.18601471855700646,6750.469252239098,0.6750469252239099,1.0
2025-02-27,643020.0939826672,-0.005738114430247743,-0.005754640658771595,0.2860401879653345,0.2515678756889917,-0.19068545924646374,2035.9321806519292,0.20359321806519293,1.0
2025-02-28,646387.4714623879,0.005236815320753374,0.0052231508880478126,0.2927749429247759,0.2567910265770395,-0.18644722846013717,1849.8836155185127,0.18498836155185128,1.0
2025-03-03,652472.1766185648,0.009413402061167364,0.009369372090853624,0.30494435323712943,0.26616039866789304,-0.1787889291236554,3341.770023666555,0.33417700236665554,1.0
2025-03-04,655419.6879103987,0.0045174513143371176,0.004507278257169476,0.31083937582079746,0.27066767692506266,-0.17507914809217684,1619.4233193851542,0.16194233193851543,1.0
2025-03-05,667687.0838696209,0.018716856062613862,0.01854385111742715,0.3353741677392419,0.2892115280424898,-0.15963922324396929,6736.243237358518,0.6736243237358518,1.0
2025-03-06,663002.6599709701,-0.007015897134780458,-0.007040624264287737,0.32600531994194015,0.2821709037782019,-0.16553510800979376,2570.303806110227,0.25703038061102274,1.0
2025-03-07,655856.5626580189,-0.01077838407656484,-0.01083689164940903,0.3117131253160379,0.27133401212879305,-0.17452929111407345,3921.876193105534,0.39218761931055346,1.0
2025-03-10,628805.48697681,-0.04124541435032347,-0.04212014336590177,0.2576109739536201,0.22921386876289127,-0.2085761725361287,14848.689894038194,1.4848689894038194,1.6531607541792692
2025-03-11,643516.9048065502,0.023395816567171268,0.023126329601694688,0.28703380961310043,0.2523401983645858,-0.19006016584189545,8078.976175733784,0.8078976175733784,1.0
2025-03-12,642962.944291982,-0.0008608328863323189,-0.0008612036157340579,0.28592588858396395,0.2514789947488518,-0.19075738868708925,302.74334006302524,0.030274334006302524,1.0
2025-03-13,632936.7469731751,-0.015593740522399036,-0.01571660181255435,0.26587349394635007,0.23576239293629733,-0.20337650798757145,5503.066555946425,0.5503066555946425,1.0
2025-03-14,649362.6057252116,0.025951817192773285,0.025620783845422018,0.2987252114504231,0.26138317678171946,-0.18270268075139617,20200.746041940525,2.0200746041940527,2.0981248485605035
2025-03-17,648821.4543629637,-0.0008333577533981007,-0.0008337051890095264,0.29764290872592736,0.26054947159270997,-0.18338378180922343,28929.508357530925,2.892950835753093,3.009728293542543
2025-03-18,641209.2081943414,-0.0117324205564322,-0.011801788505606205,0.2824184163886827,0.2487476830871037,-0.19296466671424084,4175.682793300948,0.4175682793300948,1.0
2025-03-19,652327.7596927749,0.017339974779438272,0.01719135302188567,0.3046555193855498,0.2659390361089895,-0.1789706943889502,6105.608293829311,0.6105608293829311,1.0
2025-03-20,647726.7867110663,-0.007053161410569886,-0.0070781525337919185,0.29545357342213263,0.2588608835751976,-0.18476154660423305,2524.5202078645816,0.2524520207864582,1.0
2025-03-21,646809.9830580095,-0.001415417228167959,-0.0014164198773558253,0.29361996611601904,0.25744446369784163,-0.18591544915623448,502.1837797773187,0.050218377977731876,1.0
2025-03-24,661972.264483426,0.023441631735075852,0.02317109638857387,0.3239445289668521,0.2806155600864155,-0.16683197891414037,21462.026258566766,2.146202625856677,2.1385040114155807
2025-03-25,661674.6938552707,-0.0004495212928407044,-0.0004496223578254396,0.32334938771054156,0.2801659377285901,-0.1672065056801324,179453.34156600607,17.94533415660061,17.89522751954588
2025-03-26,651956.0649094429,-0.014687926009685937,-0.014796861602823607,0.3039121298188858,0.26536907612576643,-0.17943851490605045,2236.6657192609855,0.22366657192609857,1.0
2025-03-27,654598.6250672634,0.004053279507703511,0.004045087100269869,0.3091972501345268,0.26941416322603634,-0.1761125498537084,616.9024428597768,0.061690244285977684,1.0
2025-03-28,635466.3818543702,-0.029227441794469455,-0.02966307272582595,0.2709327637087404,0.23975109050021035,-0.20019267234805294,196372.49311012507,19.637249311012507,20.64471121847404
2025-03-31,630945.3683147689,-0.007114481062567735,-0.007139909662267461,0.26189073662953777,0.23261118083794294,-0.2058828864343356,2463.185040183598,0.24631850401835984,1.0
2025-04-01,639998.1951126686,0.014348035903773093,0.01424607695315085,0.27999639022533707,0.2468572577910938,-0.19448886557709477,23826.91075890558,2.382691075890558,2.4665539087893977
2025-04-02,647292.0668629061,0.011396706750014252,0.01133225352834182,0.29458413372581216,0.2581895113194357,-0.18530869139420547,3679.2060196155217,0.3679206019615522,1.0
2025-04-03,628834.3038077815,-0.028515354968862705,-0.02892981571297977,0.257668607615563,0.22925969560645593,-0.20853990324914695,18997.67234218889,1.899767234218889,2.0396899658781287
2025-04-04,635771.6968630012,0.011032147917522384,0.010971737670788627,0.27154339372600234,0.24023143327724458,-0.19980839839097497,24796.76137654588,2.479676137654588,2.5986964343477132
2025-04-07,613031.1470047575,-0.035768421228011826,-0.03642378627956655,0.22606229400951516,0.20380764699767817,-0.22842998866044395,16129.569000800955,1.6129569000800956,1.8217267902418064
2025-04-08,608783.1228314219,-0.006929540520235089,-0.006953661281258884,0.21756624566284377,0.19685398571641924,-0.23377661431821972,2329.9393151483964,0.23299393151483966,1.0
2025-04-09,629188.6990021819,0.03351862987898646,0.03296912598494696,0.25837739800436377,0.2298231117013662,-0.20809385624892818,11204.48928985995,1.1204489289859951,1.1962939664595293
2025-04-10,619128.4207274076,-0.015989286347209863,-0.01611849413062937,0.23825684145481518,0.2137046175707369,-0.2207558703414788,5521.195808155346,0.5521195808155346,1.0
2025-04-11,634578.5710589525,0.02495467792189654,0.02464839495122175,0.26915714211790487,0.23835301252195853,-0.20131008406332185,20071.130545796652,2.007113054579665,2.105216126053771
2025-04-14,638571.4321503469,0.0062921461163294445,0.006272433212721016,0.2771428643006939,0.24462544573467962,-0.1962846104106094,171030.30442731577,17.10303044273158,17.712334758421267
2025-04-15,633087.4390857395,-0.008587908554161916,-0.00862499713572504,0.266174878171479,0.2360004485989545,-0.20318684467997572,27239.41811986809,2.723941811986809,2.852892555495192
2025-04-16,635158.5790343129,0.0032714911411988457,0.0032661514567063118,0.27031715806862566,0.23926660005566092,-0.20058007750115547,172727.1470909086,17.272714709090863,18.007417336416662
2025-04-17,636909.7475862876,0.0027570572291366613,0.0027532635182399377,0.2738194951725752,0.24201986357390093,-0.19837603102471413,200276.6762222204,20.027667622222044,20.749759243910116
2025-04-18,636810.2779554612,-0.00015617539408585568,-0.00015618759073260854,0.2736205559109224,0.24186367598316832,-0.19850122496397749,488541.05268508894,48.854105268508896,50.61552555792468
2025-04-21,636712.3161957188,-0.00015383193885765145,-0.00015384377220393775,0.27342463239143755,0.24170983221096431,-0.19862452107453332,488433.4831918387,48.843348319183875,49.11841142315353
