Date,BTC-USD_open,BTC-USD_high,BTC-USD_low,BTC-USD_close,BTC-USD_volume,BTC_REWARD,COST_TO_MINE,ETH-USD_open,ETH-USD_high,ETH-USD_low,ETH-USD_close,ETH-USD_volume
2021-12-28,50679.85938,50679.85938,47414.21094,47588.85547,33430376883.0,6.25,23852.3321,4037.538086,4037.538086,3769.280029,3800.893066,17299472803.0
2021-12-29,47623.87109,48119.74219,46201.49609,46444.71094,30049226299.0,6.25,23988.6295,3797.436279,3827.981934,3612.795898,3628.531738,15722555672.0
2021-12-30,46490.60547,47879.96484,46060.3125,47178.125,26686491018.0,6.25,24725.6079,3632.219727,3767.559814,3595.204834,3713.852051,12925377999.0
2021-12-31,47169.37109,48472.52734,45819.95313,46306.44531,36974172400.0,6.25,24864.6716,3713.430176,3807.288818,3636.869873,3682.632813,14157285268.0
2022-01-01,46311.74609,47827.3125,46288.48438,47686.8125,24582667004.0,6.25,25523.8874,3683.047119,3769.917969,3682.286621,3769.697021,9776191466.0
2022-01-02,47680.92578,47881.40625,46856.9375,47345.21875,27951569547.0,6.25,25383.4786,3769.29834,3836.161865,3727.357422,3829.564941,9881471548.0
2022-01-03,47343.54297,47510.72656,45835.96484,46458.11719,33071628362.0,6.25,24580.1964,3829.535645,3836.19873,3698.047607,3761.380371,12080777893.0
2022-01-04,46458.85156,47406.54688,45752.46484,45897.57422,42494677905.0,6.25,23968.622,3761.361572,3876.785156,3723.349854,3794.056641,14030925983.0
2022-01-05,45899.35938,46929.04688,42798.22266,43569.00391,36851084859.0,6.25,24076.4175,3794.269043,3842.059814,3456.745361,3550.386963,18061338502.0
2022-01-06,43565.51172,43748.71875,42645.53906,43160.92969,30208048289.0,6.25,23824.9016,3549.708984,3549.708984,3335.376709,3418.408203,24293791313.0
2022-01-07,43153.57031,43153.57031,41077.44531,41557.90234,84196607520.0,6.25,23785.5447,3417.837891,3420.461914,3117.381348,3193.210449,24494179209.0
2022-01-08,41561.46484,42228.94141,40672.27734,41733.94141,28066355845.0,6.25,23448.5869,3193.502441,3240.304443,3020.880859,3091.972656,16037732700.0
2022-01-09,41734.72656,42663.94922,41338.16016,41911.60156,21294384372.0,6.25,23892.644,3091.696289,3206.790771,3075.911377,3157.751465,12334683863.0
2022-01-10,41910.23047,42199.48438,39796.57031,41821.26172,32104232331.0,6.25,24618.4053,3157.570557,3177.213379,2947.683594,3083.0979,19535744145.0
2022-01-11,41819.50781,43001.15625,41407.75391,42735.85547,26327648900.0,6.25,24970.0466,3082.990967,3247.511963,3061.140625,3238.111572,15211447193.0
2022-01-12,42742.17969,44135.36719,42528.98828,43949.10156,33499938689.0,6.25,24895.3983,3238.449951,3401.219971,3216.718018,3372.258301,16662871689.0
2022-01-13,43946.74219,44278.42188,42447.04297,42591.57031,47691135082.0,6.25,24599.2363,3372.10498,3396.969727,3247.91748,3248.288574,15294466275.0
2022-01-14,42598.87109,43346.6875,41982.61719,43099.69922,23577403399.0,6.25,24787.5071,3248.648682,3330.766113,3203.82373,3310.001465,13562957230.0
2022-01-15,43101.89844,43724.67188,42669.03516,43177.39844,18371348298.0,6.25,23949.9627,3309.844238,3364.537842,3278.670898,3330.530762,9619999078.0
2022-01-16,43172.03906,43436.80859,42691.02344,43113.87891,17902097845.0,6.25,23564.6972,3330.387207,3376.401123,3291.563721,3350.921875,9505934874.0
2022-01-17,43118.12109,43179.39063,41680.32031,42250.55078,21690904261.0,6.25,23288.6471,3350.947266,3355.819336,3157.224121,3212.304932,12344309617.0
2022-01-18,42250.07422,42534.40234,41392.21484,42375.63281,22417209227.0,6.25,22933.7598,3212.287598,3236.016113,3096.123535,3164.025146,13024154091.0
2022-01-19,42374.03906,42478.30469,41242.91406,41744.32813,23091543258.0,6.25,22948.4357,3163.850342,3171.158447,3055.212402,3095.825928,13187424144.0
2022-01-20,41744.02734,43413.02344,40672.82422,40680.41797,20382033940.0,6.25,23701.747,3095.271729,3265.336914,3000.908203,3001.120117,10645922764.0
2022-01-21,40699.60547,41060.52734,35791.42578,36457.31641,43011992031.0,6.25,23426.9353,3002.956787,3029.081055,2496.812988,2557.931641,26796291874.0
2022-01-22,36471.58984,36688.8125,34349.25,35030.25,39714385405.0,6.25,23929.2261,2561.145264,2615.247314,2330.247314,2405.181152,27369692036.0
2022-01-23,35047.35938,36433.3125,34784.96875,36276.80469,26017975951.0,6.25,24665.1192,2406.924316,2542.144775,2381.515137,2535.039063,16481489511.0
2022-01-24,36275.73438,37247.51953,33184.05859,36654.32813,41856658597.0,6.25,25464.8396,2535.891113,2537.208496,2172.30127,2440.352295,28220804648.0
2022-01-25,36654.80469,37444.57031,35779.42969,36954.00391,26428189594.0,6.25,26180.6982,2440.393555,2498.50708,2359.384766,2455.935059,16179776932.0
2022-01-26,36950.51563,38825.41016,36374.90625,36852.12109,31324598034.0,6.25,26292.9918,2455.579102,2705.78418,2417.683105,2468.030273,21229909340.0
2022-01-27,36841.87891,37148.32422,35629.28125,37138.23438,25041426629.0,6.25,25903.5906,2467.188477,2510.45166,2328.452148,2423.001221,16126522783.0
2022-01-28,37128.44531,37952.87891,36211.10938,37784.33203,22238830523.0,6.25,26792.5933,2421.646973,2548.778564,2367.83374,2547.092041,14666227351.0
2022-01-29,37780.71484,38576.26172,37406.47266,38138.17969,17194183075.0,6.25,27549.832,2546.590576,2627.609375,2526.989746,2597.084717,11172062661.0
2022-01-30,38151.91797,38266.33984,37437.71094,37917.60156,14643548444.0,6.25,26814.3818,2598.564941,2631.408447,2550.460938,2603.466553,9501221177.0
2022-01-31,37920.28125,38647.26172,36733.57422,38483.125,20734730465.0,6.25,26338.1499,2603.263428,2697.735352,2489.072266,2688.278809,13778234614.0
2022-02-01,38481.76563,39115.13281,38113.66406,38743.27344,20288500328.0,6.25,26192.867,2687.898926,2802.31543,2682.621826,2792.117188,13194846235.0
2022-02-02,38743.71484,38834.61719,36832.73047,36952.98438,19155189416.0,6.25,26289.4626,2791.958984,2802.212158,2630.120361,2682.854004,13876301217.0
2022-02-03,36944.80469,37154.60156,36375.53906,37154.60156,18591534769.0,6.25,26019.1926,2682.226074,2712.482666,2587.783447,2679.162598,12755505065.0
2022-02-04,37149.26563,41527.78516,37093.62891,41500.875,29412210792.0,6.25,25380.6388,2681.057617,2983.586914,2675.443848,2983.586914,18987223729.0
2022-02-05,41501.48047,41847.16406,41038.09766,41441.16406,19652846215.0,6.25,25068.746,2984.446045,3054.130127,2966.781006,3014.648193,13102093957.0
2022-02-06,41441.12109,42500.78516,41244.90625,42412.43359,16142097334.0,6.25,25587.3391,3014.959717,3061.26123,2965.429932,3057.476074,9466018022.0
2022-02-07,42406.78125,44401.86328,41748.15625,43840.28516,28641855926.0,6.25,26137.5476,3057.422119,3182.52832,3002.927002,3142.470703,15197063785.0
2022-02-08,43854.65234,45293.86719,42807.83594,44118.44531,33079398868.0,6.25,25699.1215,3143.008545,3219.472656,3038.37793,3122.608643,17136080906.0
2022-02-09,44096.70313,44727.80078,43232.96875,44338.79688,23245887300.0,6.25,25738.3215,3121.182617,3263.155762,3063.160156,3239.457031,13951308490.0
2022-02-10,44347.80078,45661.17188,43402.80859,43565.11328,32142048537.0,6.25,25625.8101,3240.113037,3271.316162,3070.378174,3077.482178,18629485080.0
2022-02-11,43571.12891,43810.83203,42114.53906,42407.9375,26954925781.0,6.25,25757.4326,3077.413086,3127.450684,2888.707764,2927.383545,16043881065.0
2022-02-12,42412.30078,42992.55078,41852.57422,42244.46875,18152390304.0,6.25,25518.6764,2927.386475,2980.079346,2870.177002,2917.362793,11254355757.0
2022-02-13,42236.56641,42693.05469,41950.94141,42197.51563,14741589015.0,6.25,25121.0535,2916.789551,2947.776611,2845.397705,2883.463379,9054963563.0
2022-02-14,42157.39844,42775.77734,41681.95703,42586.91797,20827783012.0,6.25,23776.9296,2880.187744,2957.963623,2840.257568,2933.479004,12164552172.0
2022-02-15,42586.46484,44667.21875,42491.03516,44575.20313,22721659051.0,6.25,23990.6886,2933.729004,3185.520752,2917.857178,3179.877197,13921257873.0
2022-02-16,44578.27734,44578.27734,43456.69141,43961.85938,19792547657.0,6.25,23964.0238,3180.446777,3181.616943,3055.168213,3127.830078,12352406833.0
2022-02-17,43937.07031,44132.97266,40249.37109,40538.01172,26246662813.0,6.25,23952.9646,3126.858398,3154.615234,2861.852051,2881.481934,15860206214.0
2022-02-18,40552.13281,40929.15234,39637.61719,40030.97656,23310007704.0,6.25,24160.4965,2884.340576,2937.308594,2761.643311,2785.727539,15748173433.0
2022-02-19,40026.02344,40418.87891,39713.05859,40122.15625,13736557863.0,6.25,24554.4245,2784.872803,2826.3479,2707.378418,2763.701172,9774183169.0
2022-02-20,40118.10156,40119.89063,38112.8125,38431.37891,18340576452.0,6.25,25314.1945,2763.756592,2763.756592,2585.946289,2628.648438,11641437834.0
2022-02-21,38423.21094,39394.4375,36950.47656,37075.28125,29280402798.0,6.25,26495.3241,2627.665527,2752.458496,2568.254395,2573.816162,18646392740.0
2022-02-22,37068.76953,38359.85547,36488.93359,38286.02734,25493150450.0,6.25,27100.6246,2572.898682,2648.916748,2510.678711,2639.299316,16360200507.0
2022-02-23,38285.28125,39122.39453,37201.81641,37296.57031,21849073843.0,6.25,27985.2979,2639.447021,2741.368408,2587.412842,2590.359619,13382637240.0
2022-02-24,37278.56641,38968.83984,34459.21875,38332.60938,46383802093.0,6.25,28526.125,2588.16626,2689.047607,2308.914795,2598.067139,29312342666.0
2022-02-25,38333.74609,39630.32422,38111.34375,39214.21875,26545599159.0,6.25,28495.8585,2598.436279,2821.972412,2579.208008,2764.535645,17208902048.0
2022-02-26,39213.08203,40005.34766,38702.53516,39105.14844,17467554129.0,6.25,28817.5564,2764.989502,2849.424072,2745.009033,2781.111816,11724648351.0
2022-02-27,39098.69922,39778.94141,37268.97656,37709.78516,23450127612.0,6.25,28366.271,2780.504395,2831.125488,2581.615723,2621.801758,16150857254.0
2022-02-28,37706.0,43760.45703,37518.21484,43193.23438,35690014104.0,6.25,28573.1691,2621.172119,2929.18042,2586.388184,2919.201172,19266124733.0
2022-03-01,43194.50391,44793.60156,42952.58594,44354.63672,32479047645.0,6.25,28255.0534,2919.775879,3029.651611,2868.938965,2972.485107,18757425786.0
2022-03-02,44357.61719,45077.57813,43432.85156,43924.11719,29183112630.0,6.25,27016.7291,2972.471924,3026.868164,2919.943115,2950.118408,16636517503.0
2022-03-03,43925.19531,44021.57813,41914.75,42451.78906,24967782593.0,6.25,26513.8837,2950.156738,2964.67334,2797.319336,2834.468994,13091199728.0
2022-03-04,42458.14063,42479.61328,38805.84766,39137.60547,28516271427.0,6.25,26616.1306,2834.987305,2835.17627,2587.748291,2617.156006,14496939024.0
2022-03-05,39148.44922,39566.33594,38777.03516,39400.58594,16975917450.0,6.25,26085.3288,2618.473633,2679.102539,2596.98999,2664.831055,8072368396.0
2022-03-06,39404.19922,39640.17578,38211.64844,38419.98438,19745229902.0,6.25,25889.2923,2664.943604,2673.637207,2555.037354,2555.037354,8872976607.0
2022-03-07,38429.30469,39430.22656,37260.20313,38062.03906,28546143503.0,6.25,25981.1213,2555.297607,2639.943115,2455.59375,2497.77124,14594098731.0
2022-03-08,38059.90234,39304.44141,37957.38672,38737.26953,25776583476.0,6.25,26184.4263,2497.721436,2618.166016,2489.755127,2576.747559,13922922903.0
2022-03-09,38742.81641,42465.67188,38706.09375,41982.92578,32284121034.0,6.25,26278.7259,2577.165283,2761.796387,2573.655273,2729.783447,14173665398.0
2022-03-10,41974.07031,42004.72656,38832.94141,39437.46094,31078064711.0,6.25,26502.9246,2729.116455,2729.116455,2566.193115,2608.048584,13292477213.0
2022-03-11,39439.96875,40081.67969,38347.43359,38794.97266,26364890465.0,6.25,26360.574,2608.27124,2664.558594,2534.688232,2559.562988,12382419582.0
2022-03-12,38794.46484,39308.59766,38772.53516,38904.01172,14616450657.0,6.25,26282.1282,2559.660645,2606.438721,2559.126953,2574.75415,6532996574.0
2022-03-13,38884.72656,39209.35156,37728.14453,37849.66406,17300745310.0,6.25,26138.7023,2573.488037,2594.549805,2503.885254,2518.94458,8632000379.0
2022-03-14,37846.31641,39742.5,37680.73438,39666.75391,24322159070.0,6.25,25253.8484,2518.486328,2604.034424,2505.299316,2590.696045,11244398839.0
2022-03-15,39664.25,39794.62891,38310.21094,39338.78516,23934000868.0,6.25,24836.8982,2590.668945,2662.32959,2515.765869,2620.149658,12861105614.0
2022-03-16,39335.57031,41465.45313,39022.34766,41143.92969,39616916192.0,6.25,24844.6611,2620.028564,2781.307129,2610.764404,2772.055664,17915109769.0
2022-03-17,41140.84375,41287.53516,40662.87109,40951.37891,22009601093.0,6.25,25220.3191,2771.964111,2826.160645,2751.560791,2814.854492,12685265194.0
2022-03-18,40944.83984,42195.74609,40302.39844,41801.15625,34421564942.0,6.25,25021.228,2814.43457,2973.616211,2774.855713,2945.343018,15830879093.0
2022-03-19,41794.64844,42316.55469,41602.66797,42190.65234,19664853187.0,6.25,24963.6453,2944.72168,2979.987061,2910.802246,2946.25708,11576463120.0
2022-03-20,42191.40625,42241.16406,41004.75781,41247.82422,20127946682.0,6.25,25138.9805,2946.547607,2956.965576,2826.107422,2860.459229,12684727326.0
2022-03-21,41246.13281,41454.41016,40668.04297,41077.99609,24615543271.0,6.25,25336.2148,2860.103271,2954.556641,2838.250488,2897.976563,15206116098.0
2022-03-22,41074.10547,43124.70703,40948.28125,42358.80859,32004652376.0,6.25,25376.3126,2897.77417,3040.382813,2892.544434,2973.131104,16830539230.0
2022-03-23,42364.37891,42893.50781,41877.50781,42892.95703,25242943069.0,6.25,25468.9924,2973.14502,3036.752197,2933.306641,3031.067139,16008767658.0
2022-03-24,42886.65234,44131.85547,42726.16406,43960.93359,31042992291.0,6.25,25385.9233,3031.060791,3118.387695,3012.32666,3108.062012,18070503166.0
2022-03-25,43964.54688,44999.49219,43706.28516,44348.73047,30574413034.0,6.25,25687.1233,3108.448975,3183.958008,3087.490723,3106.671387,17030503831.0
2022-03-26,44349.85938,44735.99609,44166.27344,44500.82813,16950455995.0,6.25,26037.4269,3106.405273,3146.825439,3091.825439,3143.178955,8876420740.0
2022-03-27,44505.35547,46827.54688,44437.29297,46820.49219,28160889722.0,6.25,25709.3549,3143.795654,3291.577637,3129.997803,3291.577637,13431866834.0
2022-03-28,46821.85156,48086.83594,46690.20313,47128.00391,36362175703.0,6.25,25589.906,3292.32251,3424.019287,3279.0271,3336.634521,20620450770.0
2022-03-29,47100.4375,48022.28906,47100.4375,47465.73047,31397059069.0,6.25,26099.4199,3335.02124,3470.186279,3335.02124,3401.987793,19533323636.0
2022-03-30,47456.89844,47655.14844,46746.21094,47062.66406,29333883962.0,6.25,25935.3283,3401.526123,3435.286133,3349.237061,3385.157959,15302506131.0
2022-03-31,47062.14844,47512.02734,45390.53906,45538.67578,33327427106.0,6.25,25871.0567,3385.289307,3435.128418,3272.93457,3281.642822,17685495686.0
2022-04-01,45554.16406,46616.24219,44403.14063,46281.64453,38162644287.0,6.25,26131.0733,3282.576172,3467.555908,3223.891357,3449.552246,20982988937.0
2022-04-02,46285.5,47028.28125,45782.51172,45868.94922,29336594194.0,6.25,26339.3603,3449.788574,3521.284668,3442.000244,3445.059326,23571556215.0
2022-04-03,45859.12891,47313.47656,45634.10547,46453.56641,25414397610.0,6.25,26730.3666,3444.810547,3573.960205,3421.259766,3522.833496,15333808649.0
2022-04-04,46445.27344,46791.08984,45235.81641,46622.67578,32499785455.0,6.25,27335.0415,3522.36499,3535.148193,3422.000977,3521.241211,18209969743.0
2022-04-05,46624.50781,47106.14063,45544.80859,45555.99219,29640604055.0,6.25,27155.7086,3521.239746,3546.706787,3410.547607,3411.79248,16681503199.0
2022-04-06,45544.35547,45544.35547,43193.95313,43206.73828,39393395788.0,6.25,27194.421,3411.672119,3411.672119,3171.205078,3171.691895,25632563639.0
2022-04-07,43207.5,43860.69922,42899.90625,43503.84766,26101973106.0,6.25,27323.3125,3172.197266,3263.474609,3155.581055,3233.274658,16745496605.0
2022-04-08,43505.13672,43903.01953,42183.28906,42287.66406,27215995394.0,6.25,26961.168,3233.272461,3301.607422,3179.142334,3192.073975,17557050669.0
2022-04-09,42282.07813,42786.81641,42183.25391,42782.13672,16050772496.0,6.25,26995.7313,3191.976074,3261.963135,3187.469238,3261.91626,9908112156.0
2022-04-10,42781.08984,43376.37891,42021.20703,42207.67188,17654475582.0,6.25,27219.3562,3261.291504,3303.003174,3211.866943,3211.866943,10427054790.0
2022-04-11,42201.03906,42424.58984,39373.05859,39521.90234,33949912166.0,6.25,26908.6313,3209.576904,3214.461914,2962.756592,2981.052246,21891804831.0
2022-04-12,39533.71484,40617.58594,39388.32813,40127.18359,30991500854.0,6.25,27000.0533,2981.420654,3077.452637,2957.872314,3030.376465,20235707410.0
2022-04-13,40123.57031,41430.05469,39712.74609,41166.73047,27691105228.0,6.25,27591.9156,3029.87793,3123.575439,3006.481689,3118.344238,16088473629.0
2022-04-14,41160.21875,41451.48047,39695.74609,39935.51563,24342001973.0,6.25,27431.5105,3117.821777,3139.928711,2988.435303,3019.909424,15821419931.0
2022-04-15,39939.40234,40617.72266,39866.83203,40553.46484,21756855753.0,6.25,27639.0559,3020.134521,3044.287354,3001.123291,3040.916504,11256651536.0
2022-04-16,40552.31641,40633.67969,40078.42578,40424.48438,16833150693.0,6.25,27544.0043,3041.123291,3074.886963,3016.421143,3062.310303,8766710365.0
2022-04-17,40417.77734,40570.72656,39620.89453,39716.95313,19087633042.0,6.25,26892.1036,3061.881836,3075.775879,2989.043945,2993.40332,10463091281.0
2022-04-18,39721.20313,40986.32031,38696.19141,40826.21484,33705182072.0,6.25,27229.6418,2993.483887,3062.520996,2893.912842,3057.606689,18629381299.0
2022-04-19,40828.17578,41672.96094,40618.63281,41502.75,25303206547.0,6.25,26457.4254,3057.570313,3125.084229,3035.535156,3104.106445,14156035096.0
2022-04-20,41501.74609,42126.30078,40961.09766,41374.37891,27819532341.0,6.25,26470.7523,3103.935059,3157.885742,3045.28833,3077.74585,15547362265.0
2022-04-21,41371.51563,42893.58203,40063.82813,40527.36328,35372786395.0,6.25,27023.3391,3077.829346,3173.451416,2962.4104,2987.480713,20783591093.0
2022-04-22,40525.86328,40777.75781,39315.41797,39740.32031,28011716745.0,6.25,26398.8528,2986.938721,3024.854492,2942.358643,2964.835693,16782795477.0
2022-04-23,39738.72266,39935.85938,39352.20313,39486.73047,16138021249.0,6.25,25658.4208,2964.802246,2975.322754,2926.740234,2938.114014,9116955609.0
2022-04-24,39478.375,39845.92578,39233.53906,39469.29297,17964398167.0,6.25,26134.3276,2937.347168,2961.88208,2922.128662,2922.732666,9696829579.0
2022-04-25,39472.60547,40491.75391,38338.37891,40458.30859,35445730570.0,6.25,25511.0781,2922.990234,3018.415527,2804.50708,3009.393555,22332690614.0
2022-04-26,40448.42188,40713.89063,37884.98438,38117.46094,34569088416.0,6.25,25422.2651,3008.946289,3026.415039,2786.253174,2808.29834,19052045399.0
2022-04-27,38120.30078,39397.91797,37997.3125,39241.12109,30981015184.0,6.25,24950.7313,2808.645996,2911.877441,2802.273438,2888.929688,17419284041.0
2022-04-28,39241.42969,40269.46484,38941.42188,39773.82813,33903704907.0,6.25,24942.0729,2888.849854,2973.13501,2861.821533,2936.940918,18443524633.0
2022-04-29,39768.61719,39887.26953,38235.53516,38609.82422,30882994649.0,6.25,25052.8344,2936.776611,2943.445801,2782.435303,2815.601807,18771041399.0
2022-04-30,38605.85938,38771.21094,37697.94141,37714.875,23895713731.0,6.25,26055.1504,2815.533447,2836.827637,2727.40625,2730.186768,13520941867.0
2022-05-01,37713.26563,38627.85938,37585.78906,38469.09375,27002760110.0,6.25,25991.0248,2729.994141,2838.704346,2728.078857,2827.756104,15332730152.0
2022-05-02,38472.1875,39074.97266,38156.5625,38529.32813,32922642426.0,6.25,26487.393,2827.614014,2874.145996,2785.522949,2857.4104,18609741545.0
2022-05-03,38528.10938,38629.99609,37585.62109,37750.45313,27326943244.0,6.25,26758.1874,2857.152344,2859.193359,2762.118652,2783.476318,13026093219.0
2022-05-04,37748.01172,39902.94922,37732.05859,39698.37109,36754404490.0,6.25,26898.8829,2783.131104,2956.686768,2779.273682,2940.644775,18186749944.0
2022-05-05,39695.74609,39789.28125,35856.51563,36575.14063,43106256317.0,6.25,26739.9839,2940.226563,2948.960693,2704.91626,2749.213135,22642925048.0
2022-05-06,36573.18359,36624.35938,35482.13281,36040.92188,37795577489.0,6.25,27316.8478,2748.931641,2754.837646,2645.335205,2694.979736,21027599270.0
2022-05-07,36042.50391,36129.92578,34940.82422,35501.95313,24375896406.0,6.25,26839.256,2694.991943,2696.652832,2599.523438,2636.093018,13369276367.0
2022-05-08,35502.94141,35502.94141,33878.96484,34059.26563,36763041910.0,6.25,27077.9572,2636.121826,2638.830566,2498.430176,2517.459961,20802269935.0
2022-05-09,34060.01563,34222.07422,30296.95313,30296.95313,63355494961.0,6.25,27277.8681,2518.508301,2528.258057,2238.062744,2245.43042,36333567678.0
2022-05-10,30273.6543,32596.30859,29944.80273,31022.90625,59811038817.0,6.25,27556.5696,2242.650391,2450.760254,2206.756836,2343.510986,38202099639.0
2022-05-11,31016.18359,32013.40234,28170.41406,28936.35547,70388855818.0,6.25,27615.6942,2342.75415,2441.079346,2018.855591,2072.108643,45743399154.0
2022-05-12,28936.73438,30032.43945,26350.49023,29047.75195,66989173272.0,6.25,27414.7555,2072.504639,2170.458008,1748.303101,1961.701538,42463486402.0
2022-05-13,29030.91016,30924.80273,28782.33008,29283.10352,42841124537.0,6.25,27412.3877,1960.122559,2139.713379,1941.975952,2014.418213,24816096567.0
2022-05-14,29285.64258,30192.80273,28702.91016,30101.26563,28579868620.0,6.25,27815.2146,2014.28064,2063.429932,1956.572998,2056.273926,15457044616.0
2022-05-15,30098.58594,31308.19141,29527.74023,31305.11328,25835372065.0,6.25,27457.5943,2056.183105,2147.194336,2008.16272,2145.706787,14846088335.0
2022-05-16,31304.375,31305.3418,29251.88477,29862.91797,32613897286.0,6.25,27463.4411,2145.836914,2145.836914,1988.811768,2022.725952,21459552191.0
2022-05-17,29862.4082,30694.49023,29570.30273,30425.85742,29101473475.0,6.25,28251.6139,2022.882324,2113.059814,2015.971558,2090.40918,18509929297.0
2022-05-18,30424.47852,30618.7168,28720.27148,28720.27148,31285268319.0,6.25,27969.7538,2090.459961,2102.32666,1916.656128,1916.656128,17740965589.0
2022-05-19,28720.35938,30430.75195,28708.95508,30314.33398,33773447707.0,6.25,28096.2784,1916.149536,2028.388184,1907.020508,2018.336182,18734247914.0
2022-05-20,30311.11914,30664.97656,28793.60547,29200.74023,30749382605.0,6.25,28298.8146,2018.000122,2054.795898,1926.676758,1961.315674,15892482289.0
2022-05-21,29199.85938,29588.86914,29027.39453,29432.22656,17274840442.0,6.25,28581.5414,1961.017944,1985.395996,1944.265137,1974.518311,8546822406.0
2022-05-22,29432.47266,30425.86133,29275.18359,30323.72266,21631532270.0,6.25,29043.929,1974.670654,2047.191406,1966.038818,2043.170166,10941123403.0
2022-05-23,30309.39648,30590.58594,28975.56055,29098.91016,31483454557.0,6.25,28937.085,2042.344727,2080.333496,1964.386597,1972.181885,16434529708.0
2022-05-24,29101.125,29774.35547,28786.58984,29655.58594,26616506245.0,6.25,28763.3082,1972.390869,1991.535522,1920.68811,1978.982788,13057109007.0
2022-05-25,29653.13477,30157.78516,29384.94922,29562.36133,27525063551.0,6.25,28626.1515,1978.677002,2014.369507,1943.938599,1944.827881,13364545730.0
2022-05-26,29564.77734,29834.16016,28261.90625,29267.22461,36774325352.0,6.25,29081.0567,1945.033325,1962.171143,1759.199585,1803.91333,23458681818.0
2022-05-27,29251.14063,29346.94336,28326.61328,28627.57422,36582005748.0,6.25,28468.5626,1802.543823,1814.656494,1721.264771,1724.922852,25470760032.0
2022-05-28,28622.625,28814.90039,28554.56641,28814.90039,35519577634.0,6.25,27710.6197,1724.635986,1757.941772,1724.635986,1757.941772,23214777872.0
2022-05-29,29019.86719,29498.00977,28841.10742,29445.95703,18093886409.0,6.25,27348.7528,1792.184448,1818.776611,1765.937378,1812.031006,10642556101.0
2022-05-30,29443.36523,31949.63086,29303.57227,31726.39063,39277993274.0,6.25,26959.3832,1811.885986,2005.210815,1804.456055,1996.441284,19580808705.0
2022-05-31,31723.86523,32249.86328,31286.1543,31792.31055,33538210634.0,6.25,26292.6434,1996.408081,2005.490967,1932.352051,1942.328003,18363115560.0
2022-06-01,31792.55469,31957.28516,29501.58789,29799.08008,41135817341.0,6.25,26482.1197,1942.050659,1965.166626,1776.053223,1823.569336,21037797760.0
2022-06-02,29794.89063,30604.73438,29652.70508,30467.48828,29083562061.0,6.25,26022.2303,1822.412109,1845.313965,1789.664185,1834.150513,17065041354.0
2022-06-03,30467.80664,30633.03516,29375.68945,29704.39063,26175547452.0,6.25,26351.0996,1834.13501,1840.058838,1746.509766,1775.078613,14878001811.0
2022-06-04,29706.13867,29930.56445,29500.00586,29832.91406,16588370958.0,6.25,26769.8803,1775.220825,1810.299683,1751.533325,1801.609497,8677951273.0
2022-06-05,29835.11719,30117.74414,29574.44922,29906.66211,17264085441.0,6.25,26614.8198,1801.81897,1825.859619,1777.133301,1805.204956,8850385937.0
2022-06-06,29910.2832,31693.29102,29894.1875,31370.67188,31947336829.0,6.25,26754.6643,1805.635986,1915.030518,1804.990234,1859.289673,16518471852.0
2022-06-07,31371.74219,31489.68359,29311.68359,31155.47852,40770974039.0,6.25,26616.2134,1859.33374,1862.914917,1729.413574,1814.04834,24020076750.0
2022-06-08,31151.48047,31253.69141,29944.4043,30214.35547,30242059107.0,6.25,26515.0852,1814.100708,1830.676025,1770.231201,1793.572266,18041476023.0
2022-06-09,30215.2793,30609.31055,30020.26563,30111.99805,21692004719.0,6.25,25842.1533,1793.512817,1827.293091,1779.867554,1789.82605,12013083393.0
2022-06-10,30110.33008,30245.80859,28978.14648,29083.80469,29867476527.0,6.25,24782.7103,1789.689941,1797.607788,1663.43396,1665.042236,18504740451.0
2022-06-11,29084.66602,29401.91602,28236.21289,28360.81055,27246574439.0,6.25,24429.3691,1665.217896,1679.314209,1507.03894,1529.663452,21127089064.0
2022-06-12,28373.51367,28502.68555,26762.64844,26762.64844,34163220274.0,6.25,24496.9011,1530.189697,1539.705078,1436.18396,1445.216553,23465074882.0
2022-06-13,26737.57813,26795.58984,22141.25781,22487.38867,68204556440.0,6.25,24423.6514,1443.835449,1448.738037,1181.948242,1204.582764,45162788786.0
2022-06-14,22487.98633,23018.95117,20950.81836,22206.79297,50913575242.0,6.25,25103.8719,1204.555298,1252.471802,1094.701904,1211.662842,33327826525.0
2022-06-15,22196.73047,22642.67188,20178.37695,22572.83984,54912007015.0,6.25,25741.0308,1211.365967,1236.627563,1025.684204,1233.206421,37539999450.0
2022-06-16,22576.30469,22868.92188,20265.22656,20381.65039,31183975654.0,6.25,26286.8233,1233.603516,1246.140625,1058.784546,1067.730713,18907671369.0
2022-06-17,20385.71875,21243.3125,20326.51953,20471.48242,27132421514.0,6.25,26562.0761,1067.987671,1112.471558,1060.867676,1086.519287,14591486540.0
2022-06-18,20473.42578,20736.04102,17708.62305,19017.64258,42009436760.0,6.25,27010.4516,1086.37793,1095.16687,896.1090088,993.6367798,21655406608.0
2022-06-19,19010.90234,20683.82227,18067.15234,20553.27148,35329942625.0,6.25,27621.8276,993.4006348,1142.34082,943.116333,1127.656494,21795481981.0
2022-06-20,20553.37109,20913.32227,19689.16992,20599.53711,30818458597.0,6.25,26947.4427,1127.65625,1159.985352,1066.113159,1127.642456,19739691429.0
2022-06-21,20594.29492,21620.62891,20415.0625,20710.59766,28970212744.0,6.25,26199.9544,1127.511841,1185.432495,1112.572632,1124.824585,15632089439.0
